Date,Elev_NGVD29,Project,
10/15/1963,1552.2,Cougar,1556.58
10/16/1963,1551.8,Cougar,1556.18
10/17/1963,1551.5,Cougar,1555.88
10/18/1963,1551.2,Cougar,1555.58
10/19/1963,1550.8,Cougar,1555.18
10/20/1963,1550.6,Cougar,1554.98
10/21/1963,1550.4,Cougar,1554.78
10/22/1963,1549.4,Cougar,1553.78
10/23/1963,1547.5,Cougar,1551.88
10/24/1963,1545.5,Cougar,1549.88
10/25/1963,1543.6,Cougar,1547.98
10/26/1963,1541.7,Cougar,1546.08
10/27/1963,1539.8,Cougar,1544.18
10/28/1963,1537.8,Cougar,1542.18
10/29/1963,1535.9,Cougar,1540.28
10/30/1963,1534,Cougar,1538.38
10/31/1963,1532,Cougar,1536.38
11/1/1963,1530.1,Cougar,1534.48
11/2/1963,1528.2,Cougar,1532.58
11/3/1963,1526.2,Cougar,1530.58
11/4/1963,1524.3,Cougar,1528.68
11/5/1963,1522.4,Cougar,1526.78
11/6/1963,1520.4,Cougar,1524.78
11/7/1963,1520.7,Cougar,1525.08
11/8/1963,1529.1,Cougar,1533.48
11/9/1963,1536.7,Cougar,1541.08
11/10/1963,1536.4,Cougar,1540.78
11/11/1963,1534.2,Cougar,1538.58
11/12/1963,1530.3,Cougar,1534.68
11/13/1963,1526.2,Cougar,1530.58
11/14/1963,1523.8,Cougar,1528.18
11/15/1963,1521.9,Cougar,1526.28
11/16/1963,1519,Cougar,1523.38
11/17/1963,1516.1,Cougar,1520.48
11/18/1963,1513,Cougar,1517.38
11/19/1963,1509.7,Cougar,1514.08
11/20/1963,1505.8,Cougar,1510.18
11/21/1963,1505,Cougar,1509.38
11/22/1963,1505.6,Cougar,1509.98
11/23/1963,1505,Cougar,1509.38
11/24/1963,1507.2,Cougar,1511.58
11/25/1963,1505,Cougar,1509.38
11/26/1963,1506,Cougar,1510.38
11/27/1963,1505,Cougar,1509.38
11/28/1963,1506,Cougar,1510.38
11/29/1963,1505,Cougar,1509.38
11/30/1963,1505,Cougar,1509.38
12/1/1963,1505,Cougar,1509.38
12/2/1963,1505,Cougar,1509.38
12/3/1963,1505,Cougar,1509.38
12/4/1963,1505,Cougar,1509.38
12/5/1963,1505,Cougar,1509.38
12/6/1963,1505,Cougar,1509.38
12/7/1963,1506.6,Cougar,1510.98
12/8/1963,1505,Cougar,1509.38
12/9/1963,1506,Cougar,1510.38
12/10/1963,1505,Cougar,1509.38
12/11/1963,1505,Cougar,1509.38
12/12/1963,1505,Cougar,1509.38
12/13/1963,1505,Cougar,1509.38
12/14/1963,1505,Cougar,1509.38
12/15/1963,1506.2,Cougar,1510.58
12/16/1963,1507.3,Cougar,1511.68
12/17/1963,1508.5,Cougar,1512.88
12/18/1963,1509.3,Cougar,1513.68
12/19/1963,1510.2,Cougar,1514.58
12/20/1963,1511.7,Cougar,1516.08
12/21/1963,1513.2,Cougar,1517.58
12/22/1963,1514.5,Cougar,1518.88
12/23/1963,1516.1,Cougar,1520.48
12/24/1963,1517.4,Cougar,1521.78
12/25/1963,1518.9,Cougar,1523.28
12/26/1963,1521.1,Cougar,1525.48
12/27/1963,1523.9,Cougar,1528.28
12/28/1963,1530.6,Cougar,1534.98
12/29/1963,1534.2,Cougar,1538.58
12/30/1963,1535.1,Cougar,1539.48
12/31/1963,1535.2,Cougar,1539.58
1/1/1964,1535.1,Cougar,1539.48
1/2/1964,1535.5,Cougar,1539.88
1/3/1964,1535,Cougar,1539.38
1/4/1964,1534.1,Cougar,1538.48
1/5/1964,1533.2,Cougar,1537.58
1/6/1964,1533.5,Cougar,1537.88
1/7/1964,1533.5,Cougar,1537.88
1/8/1964,1532.7,Cougar,1537.08
1/9/1964,1532,Cougar,1536.38
1/10/1964,1532,Cougar,1536.38
1/11/1964,1532,Cougar,1536.38
1/12/1964,1532,Cougar,1536.38
1/13/1964,1532,Cougar,1536.38
1/14/1964,1532,Cougar,1536.38
1/15/1964,1532,Cougar,1536.38
1/16/1964,1533.1,Cougar,1537.48
1/17/1964,1534.2,Cougar,1538.58
1/18/1964,1534.7,Cougar,1539.08
1/19/1964,1536.4,Cougar,1540.78
1/20/1964,1539.8,Cougar,1544.18
1/21/1964,1540.1,Cougar,1544.48
1/22/1964,1539.2,Cougar,1543.58
1/23/1964,1538,Cougar,1542.38
1/24/1964,1538.1,Cougar,1542.48
1/25/1964,1540.5,Cougar,1544.88
1/26/1964,1543.1,Cougar,1547.48
1/27/1964,1544.4,Cougar,1548.78
1/28/1964,1544.8,Cougar,1549.18
1/29/1964,1545.5,Cougar,1549.88
1/30/1964,1545.6,Cougar,1549.98
1/31/1964,1547.2,Cougar,1551.58
2/1/1964,1548.4,Cougar,1552.78
2/2/1964,1548.3,Cougar,1552.68
2/3/1964,1546.8,Cougar,1551.18
2/4/1964,1544.2,Cougar,1548.58
2/5/1964,1541.3,Cougar,1545.68
2/6/1964,1538.5,Cougar,1542.88
2/7/1964,1535.3,Cougar,1539.68
2/8/1964,1531.5,Cougar,1535.88
2/9/1964,1527.6,Cougar,1531.98
2/10/1964,1524,Cougar,1528.38
2/11/1964,1520,Cougar,1524.38
2/12/1964,1520.1,Cougar,1524.48
2/13/1964,1520,Cougar,1524.38
2/14/1964,1520,Cougar,1524.38
2/15/1964,1520,Cougar,1524.38
2/16/1964,1520,Cougar,1524.38
2/17/1964,1520,Cougar,1524.38
2/18/1964,1520,Cougar,1524.38
2/19/1964,1520,Cougar,1524.38
2/20/1964,1520,Cougar,1524.38
2/21/1964,1520,Cougar,1524.38
2/22/1964,1520,Cougar,1524.38
2/23/1964,1520,Cougar,1524.38
2/24/1964,1520,Cougar,1524.38
2/25/1964,1520,Cougar,1524.38
2/26/1964,1520,Cougar,1524.38
2/27/1964,1520,Cougar,1524.38
2/28/1964,1520,Cougar,1524.38
2/29/1964,1520,Cougar,1524.38
3/1/1964,1520,Cougar,1524.38
3/2/1964,1520,Cougar,1524.38
3/3/1964,1520,Cougar,1524.38
3/4/1964,1520.7,Cougar,1525.08
3/5/1964,1520,Cougar,1524.38
3/6/1964,1520.5,Cougar,1524.88
3/7/1964,1520,Cougar,1524.38
3/8/1964,1520,Cougar,1524.38
3/9/1964,1520,Cougar,1524.38
3/10/1964,1520,Cougar,1524.38
3/11/1964,1520,Cougar,1524.38
3/12/1964,1520,Cougar,1524.38
3/13/1964,1520,Cougar,1524.38
3/14/1964,1520,Cougar,1524.38
3/15/1964,1521,Cougar,1525.38
3/16/1964,1520,Cougar,1524.38
3/17/1964,1520.8,Cougar,1525.18
3/18/1964,1520,Cougar,1524.38
3/19/1964,1520.1,Cougar,1524.48
3/20/1964,1520,Cougar,1524.38
3/21/1964,1520,Cougar,1524.38
3/22/1964,1520,Cougar,1524.38
3/23/1964,1520,Cougar,1524.38
3/24/1964,1520,Cougar,1524.38
3/25/1964,1520,Cougar,1524.38
3/26/1964,1520,Cougar,1524.38
3/27/1964,1520,Cougar,1524.38
3/28/1964,1520,Cougar,1524.38
3/29/1964,1520,Cougar,1524.38
3/30/1964,1521.4,Cougar,1525.78
3/31/1964,1520,Cougar,1524.38
4/1/1964,1522.9,Cougar,1527.28
4/2/1964,1520.8,Cougar,1525.18
4/3/1964,1520,Cougar,1524.38
4/4/1964,1520.9,Cougar,1525.28
4/5/1964,1520,Cougar,1524.38
4/6/1964,1520.3,Cougar,1524.68
4/7/1964,1520,Cougar,1524.38
4/8/1964,1520.2,Cougar,1524.58
4/9/1964,1520,Cougar,1524.38
4/10/1964,1521.6,Cougar,1525.98
4/11/1964,1520,Cougar,1524.38
4/12/1964,1521,Cougar,1525.38
4/13/1964,1520,Cougar,1524.38
4/14/1964,1520.7,Cougar,1525.08
4/15/1964,1520,Cougar,1524.38
4/16/1964,1521.5,Cougar,1525.88
4/17/1964,1520,Cougar,1524.38
4/18/1964,1520.4,Cougar,1524.78
4/19/1964,1520,Cougar,1524.38
4/20/1964,1520,Cougar,1524.38
4/21/1964,1520,Cougar,1524.38
4/22/1964,1520.2,Cougar,1524.58
4/23/1964,1520,Cougar,1524.38
4/24/1964,1520,Cougar,1524.38
4/25/1964,1520,Cougar,1524.38
4/26/1964,1520,Cougar,1524.38
4/27/1964,1520,Cougar,1524.38
4/28/1964,1520.2,Cougar,1524.58
4/29/1964,1520,Cougar,1524.38
4/30/1964,1520.9,Cougar,1525.28
5/1/1964,1520,Cougar,1524.38
5/2/1964,1520.2,Cougar,1524.58
5/3/1964,1520,Cougar,1524.38
5/4/1964,1520,Cougar,1524.38
5/5/1964,1520,Cougar,1524.38
5/6/1964,1520,Cougar,1524.38
5/7/1964,1520,Cougar,1524.38
5/8/1964,1520,Cougar,1524.38
5/9/1964,1520,Cougar,1524.38
5/10/1964,1520,Cougar,1524.38
5/11/1964,1520.5,Cougar,1524.88
5/12/1964,1520,Cougar,1524.38
5/13/1964,1522.9,Cougar,1527.28
5/14/1964,1520.8,Cougar,1525.18
5/15/1964,1522.1,Cougar,1526.48
5/16/1964,1525.7,Cougar,1530.08
5/17/1964,1530.6,Cougar,1534.98
5/18/1964,1536.3,Cougar,1540.68
5/19/1964,1542.4,Cougar,1546.78
5/20/1964,1549,Cougar,1553.38
5/21/1964,1555.3,Cougar,1559.68
5/22/1964,1560.1,Cougar,1564.48
5/23/1964,1564,Cougar,1568.38
5/24/1964,1567.4,Cougar,1571.78
5/25/1964,1570.6,Cougar,1574.98
5/26/1964,1573.5,Cougar,1577.88
5/27/1964,1576.6,Cougar,1580.98
5/28/1964,1580,Cougar,1584.38
5/29/1964,1583.3,Cougar,1587.68
5/30/1964,1587.1,Cougar,1591.48
5/31/1964,1591.8,Cougar,1596.18
6/1/1964,1596.7,Cougar,1601.08
6/2/1964,1600.8,Cougar,1605.18
6/3/1964,1604.4,Cougar,1608.78
6/4/1964,1608.2,Cougar,1612.58
6/5/1964,1612.4,Cougar,1616.78
6/6/1964,1617,Cougar,1621.38
6/7/1964,1622.2,Cougar,1626.58
6/8/1964,1626.3,Cougar,1630.68
6/9/1964,1629.6,Cougar,1633.98
6/10/1964,1632.9,Cougar,1637.28
6/11/1964,1635.6,Cougar,1639.98
6/12/1964,1638.1,Cougar,1642.48
6/13/1964,1640.4,Cougar,1644.78
6/14/1964,1642.7,Cougar,1647.08
6/15/1964,1644.8,Cougar,1649.18
6/16/1964,1646.8,Cougar,1651.18
6/17/1964,1648.9,Cougar,1653.28
6/18/1964,1651.4,Cougar,1655.78
6/19/1964,1653.6,Cougar,1657.98
6/20/1964,1655.4,Cougar,1659.78
6/21/1964,1657.1,Cougar,1661.48
6/22/1964,1658.7,Cougar,1663.08
6/23/1964,1660.1,Cougar,1664.48
6/24/1964,1661.4,Cougar,1665.78
6/25/1964,1662.5,Cougar,1666.88
6/26/1964,1663.5,Cougar,1667.88
6/27/1964,1664.1,Cougar,1668.48
6/28/1964,1665.2,Cougar,1669.58
6/29/1964,1666,Cougar,1670.38
6/30/1964,1666.4,Cougar,1670.78
7/1/1964,1667.1,Cougar,1671.48
7/2/1964,1667.7,Cougar,1672.08
7/3/1964,1668.2,Cougar,1672.58
7/4/1964,1668.7,Cougar,1673.08
7/5/1964,1669.1,Cougar,1673.48
7/6/1964,1669.5,Cougar,1673.88
7/7/1964,1669.9,Cougar,1674.28
7/8/1964,1670.2,Cougar,1674.58
7/9/1964,1670.5,Cougar,1674.88
7/10/1964,1670.7,Cougar,1675.08
7/11/1964,1670.9,Cougar,1675.28
7/12/1964,1671.1,Cougar,1675.48
7/13/1964,1671.2,Cougar,1675.58
7/14/1964,1671.3,Cougar,1675.68
7/15/1964,1671.5,Cougar,1675.88
7/16/1964,1671.6,Cougar,1675.98
7/17/1964,1671.7,Cougar,1676.08
7/18/1964,1671.7,Cougar,1676.08
7/19/1964,1671.7,Cougar,1676.08
7/20/1964,1671.7,Cougar,1676.08
7/21/1964,1671.7,Cougar,1676.08
7/22/1964,1671.7,Cougar,1676.08
7/23/1964,1671.7,Cougar,1676.08
7/24/1964,1671.6,Cougar,1675.98
7/25/1964,1671.6,Cougar,1675.98
7/26/1964,1671.6,Cougar,1675.98
7/27/1964,1671.5,Cougar,1675.88
7/28/1964,1671.5,Cougar,1675.88
7/29/1964,1671.2,Cougar,1675.58
7/30/1964,1670.5,Cougar,1674.88
7/31/1964,1669.9,Cougar,1674.28
8/1/1964,1669.3,Cougar,1673.68
8/2/1964,1668.6,Cougar,1672.98
8/3/1964,1668,Cougar,1672.38
8/4/1964,1667.3,Cougar,1671.68
8/5/1964,1666.7,Cougar,1671.08
8/6/1964,1666,Cougar,1670.38
8/7/1964,1665.4,Cougar,1669.78
8/8/1964,1664.7,Cougar,1669.08
8/9/1964,1664.1,Cougar,1668.48
8/10/1964,1663.4,Cougar,1667.78
8/11/1964,1662.8,Cougar,1667.18
8/12/1964,1662.1,Cougar,1666.48
8/13/1964,1661.5,Cougar,1665.88
8/14/1964,1660.8,Cougar,1665.18
8/15/1964,1660.2,Cougar,1664.58
8/16/1964,1659.5,Cougar,1663.88
8/17/1964,1658.9,Cougar,1663.28
8/18/1964,1658.2,Cougar,1662.58
8/19/1964,1657.6,Cougar,1661.98
8/20/1964,1656.9,Cougar,1661.28
8/21/1964,1656.3,Cougar,1660.68
8/22/1964,1655.6,Cougar,1659.98
8/23/1964,1655,Cougar,1659.38
8/24/1964,1654.3,Cougar,1658.68
8/25/1964,1653.7,Cougar,1658.08
8/26/1964,1653,Cougar,1657.38
8/27/1964,1652.4,Cougar,1656.78
8/28/1964,1651.7,Cougar,1656.08
8/29/1964,1651.1,Cougar,1655.48
8/30/1964,1650.4,Cougar,1654.78
8/31/1964,1649.8,Cougar,1654.18
9/1/1964,1648.6,Cougar,1652.98
9/2/1964,1647.3,Cougar,1651.68
9/3/1964,1646.1,Cougar,1650.48
9/4/1964,1644.9,Cougar,1649.28
9/5/1964,1643.6,Cougar,1647.98
9/6/1964,1642.3,Cougar,1646.68
9/7/1964,1641,Cougar,1645.38
9/8/1964,1639.7,Cougar,1644.08
9/9/1964,1638.5,Cougar,1642.88
9/10/1964,1637,Cougar,1641.38
9/11/1964,1635.7,Cougar,1640.08
9/12/1964,1634.4,Cougar,1638.78
9/13/1964,1633,Cougar,1637.38
9/14/1964,1631.7,Cougar,1636.08
9/15/1964,1630.4,Cougar,1634.78
9/16/1964,1629,Cougar,1633.38
9/17/1964,1627.9,Cougar,1632.28
9/18/1964,1626.5,Cougar,1630.88
9/19/1964,1625.2,Cougar,1629.58
9/20/1964,1623.8,Cougar,1628.18
9/21/1964,1622.4,Cougar,1626.78
9/22/1964,1620.9,Cougar,1625.28
9/23/1964,1619.5,Cougar,1623.88
9/24/1964,1618,Cougar,1622.38
9/25/1964,1616.6,Cougar,1620.98
9/26/1964,1615.1,Cougar,1619.48
9/27/1964,1613.6,Cougar,1617.98
9/28/1964,1612,Cougar,1616.38
9/29/1964,1610.5,Cougar,1614.88
9/30/1964,1609.1,Cougar,1613.48
10/1/1964,1607.8,Cougar,1612.18
10/2/1964,1606.3,Cougar,1610.68
10/3/1964,1604.8,Cougar,1609.18
10/4/1964,1603.3,Cougar,1607.68
10/5/1964,1601.7,Cougar,1606.08
10/6/1964,1600.2,Cougar,1604.58
10/7/1964,1598.7,Cougar,1603.08
10/8/1964,1597.3,Cougar,1601.68
10/9/1964,1595.8,Cougar,1600.18
10/10/1964,1594.3,Cougar,1598.68
10/11/1964,1592.8,Cougar,1597.18
10/12/1964,1591.1,Cougar,1595.48
10/13/1964,1589.3,Cougar,1593.68
10/14/1964,1587.5,Cougar,1591.88
10/15/1964,1585.9,Cougar,1590.28
10/16/1964,1581,Cougar,1585.38
10/17/1964,1576,Cougar,1580.38
10/18/1964,1570.8,Cougar,1575.18
10/19/1964,1565.2,Cougar,1569.58
10/20/1964,1559.7,Cougar,1564.08
10/21/1964,1554,Cougar,1558.38
10/22/1964,1549.4,Cougar,1553.78
10/23/1964,1547.5,Cougar,1551.88
10/24/1964,1545.5,Cougar,1549.88
10/25/1964,1543.6,Cougar,1547.98
10/26/1964,1541.7,Cougar,1546.08
10/27/1964,1539.8,Cougar,1544.18
10/28/1964,1537.8,Cougar,1542.18
10/29/1964,1535.9,Cougar,1540.28
10/30/1964,1534,Cougar,1538.38
10/31/1964,1532,Cougar,1536.38
11/1/1964,1530.1,Cougar,1534.48
11/2/1964,1528.2,Cougar,1532.58
11/3/1964,1526.2,Cougar,1530.58
11/4/1964,1524.3,Cougar,1528.68
11/5/1964,1522.4,Cougar,1526.78
11/6/1964,1520.4,Cougar,1524.78
11/7/1964,1518.5,Cougar,1522.88
11/8/1964,1516.6,Cougar,1520.98
11/9/1964,1514.7,Cougar,1519.08
11/10/1964,1512.7,Cougar,1517.08
11/11/1964,1510.8,Cougar,1515.18
11/12/1964,1508.9,Cougar,1513.28
11/13/1964,1506.9,Cougar,1511.28
11/14/1964,1505,Cougar,1509.38
11/15/1964,1505,Cougar,1509.38
11/16/1964,1505,Cougar,1509.38
11/17/1964,1505,Cougar,1509.38
11/18/1964,1505,Cougar,1509.38
11/19/1964,1505,Cougar,1509.38
11/20/1964,1505,Cougar,1509.38
11/21/1964,1505,Cougar,1509.38
11/22/1964,1505,Cougar,1509.38
11/23/1964,1505,Cougar,1509.38
11/24/1964,1513.1,Cougar,1517.48
11/25/1964,1516.6,Cougar,1520.98
11/26/1964,1514.3,Cougar,1518.68
11/27/1964,1510.4,Cougar,1514.78
11/28/1964,1506.2,Cougar,1510.58
11/29/1964,1507.2,Cougar,1511.58
11/30/1964,1515.9,Cougar,1520.28
12/1/1964,1533,Cougar,1537.38
12/2/1964,1550,Cougar,1554.38
12/3/1964,1552.3,Cougar,1556.68
12/4/1964,1553.2,Cougar,1557.58
12/5/1964,1550.9,Cougar,1555.28
12/6/1964,1548.2,Cougar,1552.58
12/7/1964,1545.5,Cougar,1549.88
12/8/1964,1544.1,Cougar,1548.48
12/9/1964,1542.7,Cougar,1547.08
12/10/1964,1546.7,Cougar,1551.08
12/11/1964,1549.2,Cougar,1553.58
12/12/1964,1547.7,Cougar,1552.08
12/13/1964,1545.4,Cougar,1549.78
12/14/1964,1545.1,Cougar,1549.48
12/15/1964,1546.5,Cougar,1550.88
12/16/1964,1545.5,Cougar,1549.88
12/17/1964,1544.1,Cougar,1548.48
12/18/1964,1542.3,Cougar,1546.68
12/19/1964,1541,Cougar,1545.38
12/20/1964,1540.1,Cougar,1544.48
12/21/1964,1551.7,Cougar,1556.08
12/22/1964,1610.5,Cougar,1614.88
12/23/1964,1653.6,Cougar,1657.98
12/24/1964,1678.6,Cougar,1682.98
12/25/1964,1678.6,Cougar,1682.98
12/26/1964,1676,Cougar,1680.38
12/27/1964,1672.2,Cougar,1676.58
12/28/1964,1668.7,Cougar,1673.08
12/29/1964,1666.6,Cougar,1670.98
12/30/1964,1662.7,Cougar,1667.08
12/31/1964,1655.4,Cougar,1659.78
1/1/1965,1646.5,Cougar,1650.88
1/2/1965,1636.6,Cougar,1640.98
1/3/1965,1626.5,Cougar,1630.88
1/4/1965,1616.4,Cougar,1620.78
1/5/1965,1606.4,Cougar,1610.78
1/6/1965,1596.4,Cougar,1600.78
1/7/1965,1585.9,Cougar,1590.28
1/8/1965,1576.1,Cougar,1580.48
1/9/1965,1567.6,Cougar,1571.98
1/10/1965,1562.8,Cougar,1567.18
1/11/1965,1559.6,Cougar,1563.98
1/12/1965,1556.1,Cougar,1560.48
1/13/1965,1553.7,Cougar,1558.08
1/14/1965,1551.5,Cougar,1555.88
1/15/1965,1551.1,Cougar,1555.48
1/16/1965,1552.2,Cougar,1556.58
1/17/1965,1552.3,Cougar,1556.68
1/18/1965,1552.1,Cougar,1556.48
1/19/1965,1552.2,Cougar,1556.58
1/20/1965,1552,Cougar,1556.38
1/21/1965,1551.6,Cougar,1555.98
1/22/1965,1550.3,Cougar,1554.68
1/23/1965,1552.4,Cougar,1556.78
1/24/1965,1557,Cougar,1561.38
1/25/1965,1555.7,Cougar,1560.08
1/26/1965,1554.6,Cougar,1558.98
1/27/1965,1565.1,Cougar,1569.48
1/28/1965,1594,Cougar,1598.38
1/29/1965,1615.5,Cougar,1619.88
1/30/1965,1630.7,Cougar,1635.08
1/31/1965,1639.9,Cougar,1644.28
2/1/1965,1643.8,Cougar,1648.18
2/2/1965,1642.1,Cougar,1646.48
2/3/1965,1635.4,Cougar,1639.78
2/4/1965,1626.6,Cougar,1630.98
2/5/1965,1617.7,Cougar,1622.08
2/6/1965,1608.4,Cougar,1612.78
2/7/1965,1598.7,Cougar,1603.08
2/8/1965,1588.9,Cougar,1593.28
2/9/1965,1579.1,Cougar,1583.48
2/10/1965,1570.3,Cougar,1574.68
2/11/1965,1567.5,Cougar,1571.88
2/12/1965,1564.2,Cougar,1568.58
2/13/1965,1561.2,Cougar,1565.58
2/14/1965,1558.1,Cougar,1562.48
2/15/1965,1554.7,Cougar,1559.08
2/16/1965,1551,Cougar,1555.38
2/17/1965,1547.4,Cougar,1551.78
2/18/1965,1543.8,Cougar,1548.18
2/19/1965,1540.3,Cougar,1544.68
2/20/1965,1536.6,Cougar,1540.98
2/21/1965,1533,Cougar,1537.38
2/22/1965,1529.4,Cougar,1533.78
2/23/1965,1525.4,Cougar,1529.78
2/24/1965,1521.3,Cougar,1525.68
2/25/1965,1520,Cougar,1524.38
2/26/1965,1520,Cougar,1524.38
2/27/1965,1521.4,Cougar,1525.78
2/28/1965,1520,Cougar,1524.38
3/1/1965,1520.5,Cougar,1524.88
3/2/1965,1520,Cougar,1524.38
3/3/1965,1520.1,Cougar,1524.48
3/4/1965,1520,Cougar,1524.38
3/5/1965,1520,Cougar,1524.38
3/6/1965,1520,Cougar,1524.38
3/7/1965,1520,Cougar,1524.38
3/8/1965,1520,Cougar,1524.38
3/9/1965,1520,Cougar,1524.38
3/10/1965,1520,Cougar,1524.38
3/11/1965,1520,Cougar,1524.38
3/12/1965,1520,Cougar,1524.38
3/13/1965,1520,Cougar,1524.38
3/14/1965,1520,Cougar,1524.38
3/15/1965,1520,Cougar,1524.38
3/16/1965,1520,Cougar,1524.38
3/17/1965,1520,Cougar,1524.38
3/18/1965,1520,Cougar,1524.38
3/19/1965,1520,Cougar,1524.38
3/20/1965,1520,Cougar,1524.38
3/21/1965,1520,Cougar,1524.38
3/22/1965,1520,Cougar,1524.38
3/23/1965,1520,Cougar,1524.38
3/24/1965,1520,Cougar,1524.38
3/25/1965,1520,Cougar,1524.38
3/26/1965,1520,Cougar,1524.38
3/27/1965,1520,Cougar,1524.38
3/28/1965,1520,Cougar,1524.38
3/29/1965,1520,Cougar,1524.38
3/30/1965,1520,Cougar,1524.38
3/31/1965,1520,Cougar,1524.38
4/1/1965,1520,Cougar,1524.38
4/2/1965,1520,Cougar,1524.38
4/3/1965,1520,Cougar,1524.38
4/4/1965,1520,Cougar,1524.38
4/5/1965,1520,Cougar,1524.38
4/6/1965,1520,Cougar,1524.38
4/7/1965,1520,Cougar,1524.38
4/8/1965,1520,Cougar,1524.38
4/9/1965,1520,Cougar,1524.38
4/10/1965,1520,Cougar,1524.38
4/11/1965,1520,Cougar,1524.38
4/12/1965,1520,Cougar,1524.38
4/13/1965,1520,Cougar,1524.38
4/14/1965,1520,Cougar,1524.38
4/15/1965,1520,Cougar,1524.38
4/16/1965,1520,Cougar,1524.38
4/17/1965,1520,Cougar,1524.38
4/18/1965,1520.4,Cougar,1524.78
4/19/1965,1523.2,Cougar,1527.58
4/20/1965,1525,Cougar,1529.38
4/21/1965,1526,Cougar,1530.38
4/22/1965,1526,Cougar,1530.38
4/23/1965,1524.8,Cougar,1529.18
4/24/1965,1523.4,Cougar,1527.78
4/25/1965,1521.5,Cougar,1525.88
4/26/1965,1520,Cougar,1524.38
4/27/1965,1521.7,Cougar,1526.08
4/28/1965,1520.1,Cougar,1524.48
4/29/1965,1520,Cougar,1524.38
4/30/1965,1521.7,Cougar,1526.08
5/1/1965,1520,Cougar,1524.38
5/2/1965,1520.5,Cougar,1524.88
5/3/1965,1520,Cougar,1524.38
5/4/1965,1520.4,Cougar,1524.78
5/5/1965,1520,Cougar,1524.38
5/6/1965,1520,Cougar,1524.38
5/7/1965,1520,Cougar,1524.38
5/8/1965,1520,Cougar,1524.38
5/9/1965,1520,Cougar,1524.38
5/10/1965,1520,Cougar,1524.38
5/11/1965,1520,Cougar,1524.38
5/12/1965,1520.2,Cougar,1524.58
5/13/1965,1520,Cougar,1524.38
5/14/1965,1520,Cougar,1524.38
5/15/1965,1521.6,Cougar,1525.98
5/16/1965,1523.7,Cougar,1528.08
5/17/1965,1525,Cougar,1529.38
5/18/1965,1527,Cougar,1531.38
5/19/1965,1529.7,Cougar,1534.08
5/20/1965,1532.5,Cougar,1536.88
5/21/1965,1534.7,Cougar,1539.08
5/22/1965,1536.8,Cougar,1541.18
5/23/1965,1538.9,Cougar,1543.28
5/24/1965,1541,Cougar,1545.38
5/25/1965,1542.9,Cougar,1547.28
5/26/1965,1544.4,Cougar,1548.78
5/27/1965,1546.2,Cougar,1550.58
5/28/1965,1548.1,Cougar,1552.48
5/29/1965,1550.2,Cougar,1554.58
5/30/1965,1551.7,Cougar,1556.08
5/31/1965,1553.3,Cougar,1557.68
6/1/1965,1554.6,Cougar,1558.98
6/2/1965,1555.6,Cougar,1559.98
6/3/1965,1556.6,Cougar,1560.98
6/4/1965,1557.6,Cougar,1561.98
6/5/1965,1558.5,Cougar,1562.88
6/6/1965,1559.4,Cougar,1563.78
6/7/1965,1560,Cougar,1564.38
6/8/1965,1560.8,Cougar,1565.18
6/9/1965,1561.2,Cougar,1565.58
6/10/1965,1561.7,Cougar,1566.08
6/11/1965,1562.1,Cougar,1566.48
6/12/1965,1562.5,Cougar,1566.88
6/13/1965,1562.7,Cougar,1567.08
6/14/1965,1563.2,Cougar,1567.58
6/15/1965,1563.5,Cougar,1567.88
6/16/1965,1563.8,Cougar,1568.18
6/17/1965,1564.1,Cougar,1568.48
6/18/1965,1564.4,Cougar,1568.78
6/19/1965,1564.6,Cougar,1568.98
6/20/1965,1564.6,Cougar,1568.98
6/21/1965,1564.7,Cougar,1569.08
6/22/1965,1564.8,Cougar,1569.18
6/23/1965,1564.6,Cougar,1568.98
6/24/1965,1564.6,Cougar,1568.98
6/25/1965,1564.5,Cougar,1568.88
6/26/1965,1564.4,Cougar,1568.78
6/27/1965,1564.3,Cougar,1568.68
6/28/1965,1564.2,Cougar,1568.58
6/29/1965,1564,Cougar,1568.38
6/30/1965,1563.9,Cougar,1568.28
7/1/1965,1563.9,Cougar,1568.28
7/2/1965,1563.8,Cougar,1568.18
7/3/1965,1563.8,Cougar,1568.18
7/4/1965,1563.8,Cougar,1568.18
7/5/1965,1563.6,Cougar,1567.98
7/6/1965,1563.5,Cougar,1567.88
7/7/1965,1563.4,Cougar,1567.78
7/8/1965,1563.3,Cougar,1567.68
7/9/1965,1563.1,Cougar,1567.48
7/10/1965,1562.8,Cougar,1567.18
7/11/1965,1562.7,Cougar,1567.08
7/12/1965,1562.5,Cougar,1566.88
7/13/1965,1562.4,Cougar,1566.78
7/14/1965,1562.1,Cougar,1566.48
7/15/1965,1561.8,Cougar,1566.18
7/16/1965,1561.7,Cougar,1566.08
7/17/1965,1561.5,Cougar,1565.88
7/18/1965,1561.3,Cougar,1565.68
7/19/1965,1561,Cougar,1565.38
7/20/1965,1560.8,Cougar,1565.18
7/21/1965,1560.7,Cougar,1565.08
7/22/1965,1560.4,Cougar,1564.78
7/23/1965,1560.1,Cougar,1564.48
7/24/1965,1559.9,Cougar,1564.28
7/25/1965,1559.6,Cougar,1563.98
7/26/1965,1559.4,Cougar,1563.78
7/27/1965,1559.2,Cougar,1563.58
7/28/1965,1558.7,Cougar,1563.08
7/29/1965,1558.5,Cougar,1562.88
7/30/1965,1558.2,Cougar,1562.58
