Percent_Time_Exceedance,Elev_ft_88,Project,Operations
0.2803,"1,681.40",Cougar,ResSim - Near Term
0.28356,"1,681.40",Cougar,ResSim - Near Term
0.28682,"1,680.80",Cougar,ResSim - Near Term
0.29008,"1,680.80",Cougar,ResSim - Near Term
0.29334,"1,680.80",Cougar,ResSim - Near Term
0.2966,"1,680.40",Cougar,ResSim - Near Term
0.29986,"1,680.40",Cougar,ResSim - Near Term
0.30312,"1,680.30",Cougar,ResSim - Near Term
0.30638,"1,680.10",Cougar,ResSim - Near Term
0.30964,"1,680.10",Cougar,ResSim - Near Term
0.3129,"1,680.10",Cougar,ResSim - Near Term
0.31616,"1,680.10",Cougar,ResSim - Near Term
0.31942,"1,679.50",Cougar,ResSim - Near Term
0.32268,"1,679.50",Cougar,ResSim - Near Term
0.32593,"1,679.50",Cougar,ResSim - Near Term
0.32919,"1,678.80",Cougar,ResSim - Near Term
0.33245,"1,678.80",Cougar,ResSim - Near Term
0.33571,"1,678.80",Cougar,ResSim - Near Term
0.33897,"1,678.70",Cougar,ResSim - Near Term
0.34223,"1,678.50",Cougar,ResSim - Near Term
0.34549,"1,678.40",Cougar,ResSim - Near Term
0.34875,"1,678.40",Cougar,ResSim - Near Term
0.35201,"1,678.30",Cougar,ResSim - Near Term
0.35527,"1,678.20",Cougar,ResSim - Near Term
0.35853,"1,678.20",Cougar,ResSim - Near Term
0.36179,"1,678.20",Cougar,ResSim - Near Term
0.36505,"1,678.20",Cougar,ResSim - Near Term
0.36831,"1,678.20",Cougar,ResSim - Near Term
0.37157,"1,678.20",Cougar,ResSim - Near Term
0.37482,"1,678.20",Cougar,ResSim - Near Term
0.37808,"1,678.10",Cougar,ResSim - Near Term
0.38134,"1,678.10",Cougar,ResSim - Near Term
0.3846,"1,677.90",Cougar,ResSim - Near Term
0.38786,"1,677.90",Cougar,ResSim - Near Term
0.39112,"1,677.80",Cougar,ResSim - Near Term
0.39438,"1,677.80",Cougar,ResSim - Near Term
0.39764,"1,677.60",Cougar,ResSim - Near Term
0.4009,"1,677.60",Cougar,ResSim - Near Term
0.40416,"1,677.50",Cougar,ResSim - Near Term
0.40742,"1,677.50",Cougar,ResSim - Near Term
0.41068,"1,677.50",Cougar,ResSim - Near Term
0.41394,"1,677.50",Cougar,ResSim - Near Term
0.4172,"1,677.50",Cougar,ResSim - Near Term
0.42046,"1,677.40",Cougar,ResSim - Near Term
0.42371,"1,677.30",Cougar,ResSim - Near Term
0.42697,"1,677.10",Cougar,ResSim - Near Term
0.43023,"1,677.00",Cougar,ResSim - Near Term
0.43349,"1,677.00",Cougar,ResSim - Near Term
0.43675,"1,676.90",Cougar,ResSim - Near Term
0.44001,"1,676.90",Cougar,ResSim - Near Term
0.44327,"1,676.90",Cougar,ResSim - Near Term
0.44653,"1,676.90",Cougar,ResSim - Near Term
0.44979,"1,676.90",Cougar,ResSim - Near Term
0.45305,"1,676.90",Cougar,ResSim - Near Term
0.45631,"1,676.90",Cougar,ResSim - Near Term
0.45957,"1,676.70",Cougar,ResSim - Near Term
0.46283,"1,676.70",Cougar,ResSim - Near Term
0.46609,"1,676.60",Cougar,ResSim - Near Term
0.46935,"1,676.60",Cougar,ResSim - Near Term
0.47261,"1,676.60",Cougar,ResSim - Near Term
0.47586,"1,676.50",Cougar,ResSim - Near Term
0.47912,"1,676.40",Cougar,ResSim - Near Term
0.48238,"1,676.40",Cougar,ResSim - Near Term
0.48564,"1,676.40",Cougar,ResSim - Near Term
0.4889,"1,676.20",Cougar,ResSim - Near Term
0.49216,"1,676.20",Cougar,ResSim - Near Term
0.49542,"1,676.20",Cougar,ResSim - Near Term
0.49868,"1,676.20",Cougar,ResSim - Near Term
0.50194,"1,676.20",Cougar,ResSim - Near Term
0.5052,"1,676.20",Cougar,ResSim - Near Term
0.50846,"1,676.10",Cougar,ResSim - Near Term
0.51172,"1,676.10",Cougar,ResSim - Near Term
0.51498,"1,676.10",Cougar,ResSim - Near Term
0.51824,"1,676.10",Cougar,ResSim - Near Term
0.5215,"1,676.10",Cougar,ResSim - Near Term
0.52475,"1,676.10",Cougar,ResSim - Near Term
0.52801,"1,676.10",Cougar,ResSim - Near Term
0.53127,"1,676.10",Cougar,ResSim - Near Term
0.53453,"1,676.10",Cougar,ResSim - Near Term
0.53779,"1,676.10",Cougar,ResSim - Near Term
0.54105,"1,676.00",Cougar,ResSim - Near Term
0.54431,"1,676.00",Cougar,ResSim - Near Term
0.54757,"1,676.00",Cougar,ResSim - Near Term
0.55083,"1,676.00",Cougar,ResSim - Near Term
0.55409,"1,675.90",Cougar,ResSim - Near Term
0.55735,"1,675.90",Cougar,ResSim - Near Term
0.56061,"1,675.90",Cougar,ResSim - Near Term
0.56387,"1,675.80",Cougar,ResSim - Near Term
0.56713,"1,675.70",Cougar,ResSim - Near Term
0.57039,"1,675.70",Cougar,ResSim - Near Term
0.57364,"1,675.70",Cougar,ResSim - Near Term
0.5769,"1,675.60",Cougar,ResSim - Near Term
0.58016,"1,675.60",Cougar,ResSim - Near Term
0.58342,"1,675.60",Cougar,ResSim - Near Term
0.58668,"1,675.60",Cougar,ResSim - Near Term
0.58994,"1,675.60",Cougar,ResSim - Near Term
0.5932,"1,675.60",Cougar,ResSim - Near Term
0.59646,"1,675.60",Cougar,ResSim - Near Term
0.59972,"1,675.60",Cougar,ResSim - Near Term
0.60298,"1,675.60",Cougar,ResSim - Near Term
0.60624,"1,675.50",Cougar,ResSim - Near Term
0.6095,"1,675.30",Cougar,ResSim - Near Term
0.61276,"1,675.30",Cougar,ResSim - Near Term
0.61602,"1,675.30",Cougar,ResSim - Near Term
0.61928,"1,675.30",Cougar,ResSim - Near Term
0.62254,"1,675.10",Cougar,ResSim - Near Term
0.62579,"1,674.90",Cougar,ResSim - Near Term
0.62905,"1,674.90",Cougar,ResSim - Near Term
0.63231,"1,674.90",Cougar,ResSim - Near Term
0.63557,"1,674.90",Cougar,ResSim - Near Term
0.63883,"1,674.90",Cougar,ResSim - Near Term
0.64209,"1,674.90",Cougar,ResSim - Near Term
0.64535,"1,674.90",Cougar,ResSim - Near Term
0.64861,"1,674.90",Cougar,ResSim - Near Term
0.65187,"1,674.80",Cougar,ResSim - Near Term
0.65513,"1,674.80",Cougar,ResSim - Near Term
0.65839,"1,674.70",Cougar,ResSim - Near Term
0.66165,"1,674.50",Cougar,ResSim - Near Term
0.66491,"1,674.50",Cougar,ResSim - Near Term
0.66817,"1,674.40",Cougar,ResSim - Near Term
0.67143,"1,674.30",Cougar,ResSim - Near Term
0.67468,"1,674.30",Cougar,ResSim - Near Term
0.67794,"1,674.30",Cougar,ResSim - Near Term
0.6812,"1,674.30",Cougar,ResSim - Near Term
0.68446,"1,674.30",Cougar,ResSim - Near Term
0.68772,"1,674.30",Cougar,ResSim - Near Term
0.69098,"1,674.30",Cougar,ResSim - Near Term
0.69424,"1,674.30",Cougar,ResSim - Near Term
0.6975,"1,674.20",Cougar,ResSim - Near Term
0.70076,"1,674.00",Cougar,ResSim - Near Term
0.70402,"1,673.90",Cougar,ResSim - Near Term
0.70728,"1,673.90",Cougar,ResSim - Near Term
0.71054,"1,673.80",Cougar,ResSim - Near Term
0.7138,"1,673.70",Cougar,ResSim - Near Term
0.71706,"1,673.70",Cougar,ResSim - Near Term
0.72032,"1,673.60",Cougar,ResSim - Near Term
0.72357,"1,673.60",Cougar,ResSim - Near Term
0.72683,"1,673.60",Cougar,ResSim - Near Term
0.73009,"1,673.60",Cougar,ResSim - Near Term
0.73335,"1,673.60",Cougar,ResSim - Near Term
0.73661,"1,673.60",Cougar,ResSim - Near Term
0.73987,"1,673.60",Cougar,ResSim - Near Term
0.74313,"1,673.50",Cougar,ResSim - Near Term
0.74639,"1,673.30",Cougar,ResSim - Near Term
0.74965,"1,673.20",Cougar,ResSim - Near Term
0.75291,"1,673.10",Cougar,ResSim - Near Term
0.75617,"1,673.10",Cougar,ResSim - Near Term
0.75943,"1,673.00",Cougar,ResSim - Near Term
0.76269,"1,673.00",Cougar,ResSim - Near Term
0.76595,"1,673.00",Cougar,ResSim - Near Term
0.76921,"1,673.00",Cougar,ResSim - Near Term
0.77247,"1,673.00",Cougar,ResSim - Near Term
0.77572,"1,673.00",Cougar,ResSim - Near Term
0.77898,"1,673.00",Cougar,ResSim - Near Term
0.78224,"1,672.80",Cougar,ResSim - Near Term
0.7855,"1,672.80",Cougar,ResSim - Near Term
0.78876,"1,672.60",Cougar,ResSim - Near Term
0.79202,"1,672.60",Cougar,ResSim - Near Term
0.79528,"1,672.40",Cougar,ResSim - Near Term
0.79854,"1,672.30",Cougar,ResSim - Near Term
0.8018,"1,672.30",Cougar,ResSim - Near Term
0.80506,"1,672.30",Cougar,ResSim - Near Term
0.80832,"1,672.30",Cougar,ResSim - Near Term
0.81158,"1,672.30",Cougar,ResSim - Near Term
0.81484,"1,672.30",Cougar,ResSim - Near Term
0.8181,"1,672.30",Cougar,ResSim - Near Term
0.82136,"1,672.20",Cougar,ResSim - Near Term
0.82461,"1,672.00",Cougar,ResSim - Near Term
0.82787,"1,672.00",Cougar,ResSim - Near Term
0.83113,"1,672.00",Cougar,ResSim - Near Term
0.83439,"1,672.00",Cougar,ResSim - Near Term
0.83765,"1,671.70",Cougar,ResSim - Near Term
0.84091,"1,671.70",Cougar,ResSim - Near Term
0.84417,"1,671.70",Cougar,ResSim - Near Term
0.84743,"1,671.70",Cougar,ResSim - Near Term
0.85069,"1,671.70",Cougar,ResSim - Near Term
0.85395,"1,671.70",Cougar,ResSim - Near Term
0.85721,"1,671.70",Cougar,ResSim - Near Term
0.86047,"1,671.70",Cougar,ResSim - Near Term
0.86373,"1,671.70",Cougar,ResSim - Near Term
0.86699,"1,671.50",Cougar,ResSim - Near Term
0.87025,"1,671.40",Cougar,ResSim - Near Term
0.8735,"1,671.40",Cougar,ResSim - Near Term
0.87676,"1,671.30",Cougar,ResSim - Near Term
0.88002,"1,671.00",Cougar,ResSim - Near Term
0.88328,"1,671.00",Cougar,ResSim - Near Term
0.88654,"1,671.00",Cougar,ResSim - Near Term
0.8898,"1,671.00",Cougar,ResSim - Near Term
0.89306,"1,671.00",Cougar,ResSim - Near Term
0.89632,"1,671.00",Cougar,ResSim - Near Term
0.89958,"1,671.00",Cougar,ResSim - Near Term
0.90284,"1,671.00",Cougar,ResSim - Near Term
0.9061,"1,671.00",Cougar,ResSim - Near Term
0.90936,"1,670.80",Cougar,ResSim - Near Term
0.91262,"1,670.80",Cougar,ResSim - Near Term
0.91588,"1,670.60",Cougar,ResSim - Near Term
0.91914,"1,670.50",Cougar,ResSim - Near Term
0.92239,"1,670.40",Cougar,ResSim - Near Term
0.92565,"1,670.40",Cougar,ResSim - Near Term
0.92891,"1,670.40",Cougar,ResSim - Near Term
0.93217,"1,670.40",Cougar,ResSim - Near Term
0.93543,"1,670.40",Cougar,ResSim - Near Term
0.93869,"1,670.40",Cougar,ResSim - Near Term
0.94195,"1,670.40",Cougar,ResSim - Near Term
0.94521,"1,670.40",Cougar,ResSim - Near Term
0.94847,"1,670.30",Cougar,ResSim - Near Term
0.95173,"1,670.20",Cougar,ResSim - Near Term
0.95499,"1,670.10",Cougar,ResSim - Near Term
0.95825,"1,669.80",Cougar,ResSim - Near Term
0.96151,"1,669.70",Cougar,ResSim - Near Term
0.96477,"1,669.70",Cougar,ResSim - Near Term
0.96803,"1,669.70",Cougar,ResSim - Near Term
0.97129,"1,669.70",Cougar,ResSim - Near Term
0.97454,"1,669.70",Cougar,ResSim - Near Term
0.9778,"1,669.70",Cougar,ResSim - Near Term
0.98106,"1,669.70",Cougar,ResSim - Near Term
0.98432,"1,669.60",Cougar,ResSim - Near Term
0.98758,"1,669.60",Cougar,ResSim - Near Term
0.99084,"1,669.60",Cougar,ResSim - Near Term
0.9941,"1,669.50",Cougar,ResSim - Near Term
0.99736,"1,669.40",Cougar,ResSim - Near Term
1.0006,"1,669.20",Cougar,ResSim - Near Term
1.0039,"1,669.20",Cougar,ResSim - Near Term
1.0071,"1,669.20",Cougar,ResSim - Near Term
1.0104,"1,669.20",Cougar,ResSim - Near Term
1.0137,"1,669.20",Cougar,ResSim - Near Term
1.0169,"1,669.10",Cougar,ResSim - Near Term
1.0202,"1,669.10",Cougar,ResSim - Near Term
1.0234,"1,669.10",Cougar,ResSim - Near Term
1.0267,"1,669.10",Cougar,ResSim - Near Term
1.03,"1,669.10",Cougar,ResSim - Near Term
1.0332,"1,669.10",Cougar,ResSim - Near Term
1.0365,"1,669.10",Cougar,ResSim - Near Term
1.0397,"1,669.10",Cougar,ResSim - Near Term
1.043,"1,669.10",Cougar,ResSim - Near Term
1.0463,"1,669.10",Cougar,ResSim - Near Term
1.0495,"1,669.10",Cougar,ResSim - Near Term
1.0528,"1,669.10",Cougar,ResSim - Near Term
1.056,"1,669.10",Cougar,ResSim - Near Term
1.0593,"1,669.10",Cougar,ResSim - Near Term
1.0625,"1,669.10",Cougar,ResSim - Near Term
1.0658,"1,669.10",Cougar,ResSim - Near Term
1.0691,"1,669.00",Cougar,ResSim - Near Term
1.0723,"1,669.00",Cougar,ResSim - Near Term
1.0756,"1,669.00",Cougar,ResSim - Near Term
1.0788,"1,668.90",Cougar,ResSim - Near Term
1.0821,"1,668.90",Cougar,ResSim - Near Term
1.0854,"1,668.90",Cougar,ResSim - Near Term
1.0886,"1,668.90",Cougar,ResSim - Near Term
1.0919,"1,668.80",Cougar,ResSim - Near Term
1.0951,"1,668.80",Cougar,ResSim - Near Term
1.0984,"1,668.70",Cougar,ResSim - Near Term
1.1017,"1,668.60",Cougar,ResSim - Near Term
1.1049,"1,668.60",Cougar,ResSim - Near Term
1.1082,"1,668.60",Cougar,ResSim - Near Term
1.1114,"1,668.60",Cougar,ResSim - Near Term
1.1147,"1,668.50",Cougar,ResSim - Near Term
1.118,"1,668.50",Cougar,ResSim - Near Term
1.1212,"1,668.40",Cougar,ResSim - Near Term
1.1245,"1,668.40",Cougar,ResSim - Near Term
1.1277,"1,668.40",Cougar,ResSim - Near Term
1.131,"1,668.40",Cougar,ResSim - Near Term
1.1343,"1,668.40",Cougar,ResSim - Near Term
1.1375,"1,668.40",Cougar,ResSim - Near Term
1.1408,"1,668.40",Cougar,ResSim - Near Term
1.144,"1,668.40",Cougar,ResSim - Near Term
1.1473,"1,668.40",Cougar,ResSim - Near Term
1.1505,"1,668.30",Cougar,ResSim - Near Term
1.1538,"1,668.20",Cougar,ResSim - Near Term
1.1571,"1,668.00",Cougar,ResSim - Near Term
1.1603,"1,668.00",Cougar,ResSim - Near Term
1.1636,"1,667.90",Cougar,ResSim - Near Term
1.1668,"1,667.90",Cougar,ResSim - Near Term
1.1701,"1,667.80",Cougar,ResSim - Near Term
1.1734,"1,667.80",Cougar,ResSim - Near Term
1.1766,"1,667.80",Cougar,ResSim - Near Term
1.1799,"1,667.80",Cougar,ResSim - Near Term
1.1831,"1,667.80",Cougar,ResSim - Near Term
1.1864,"1,667.80",Cougar,ResSim - Near Term
1.1897,"1,667.80",Cougar,ResSim - Near Term
1.1929,"1,667.80",Cougar,ResSim - Near Term
1.1962,"1,667.80",Cougar,ResSim - Near Term
1.1994,"1,667.70",Cougar,ResSim - Near Term
1.2027,"1,667.70",Cougar,ResSim - Near Term
1.206,"1,667.70",Cougar,ResSim - Near Term
1.2092,"1,667.50",Cougar,ResSim - Near Term
1.2125,"1,667.30",Cougar,ResSim - Near Term
1.2157,"1,667.20",Cougar,ResSim - Near Term
1.219,"1,667.20",Cougar,ResSim - Near Term
1.2223,"1,667.10",Cougar,ResSim - Near Term
1.2255,"1,667.10",Cougar,ResSim - Near Term
1.2288,"1,667.10",Cougar,ResSim - Near Term
1.232,"1,667.10",Cougar,ResSim - Near Term
1.2353,"1,667.10",Cougar,ResSim - Near Term
1.2386,"1,667.10",Cougar,ResSim - Near Term
1.2418,"1,667.10",Cougar,ResSim - Near Term
1.2451,"1,667.10",Cougar,ResSim - Near Term
1.2483,"1,667.10",Cougar,ResSim - Near Term
1.2516,"1,667.10",Cougar,ResSim - Near Term
1.2548,"1,666.90",Cougar,ResSim - Near Term
1.2581,"1,666.90",Cougar,ResSim - Near Term
1.2614,"1,666.60",Cougar,ResSim - Near Term
1.2646,"1,666.60",Cougar,ResSim - Near Term
1.2679,"1,666.60",Cougar,ResSim - Near Term
1.2711,"1,666.50",Cougar,ResSim - Near Term
1.2744,"1,666.50",Cougar,ResSim - Near Term
1.2777,"1,666.50",Cougar,ResSim - Near Term
1.2809,"1,666.50",Cougar,ResSim - Near Term
1.2842,"1,666.50",Cougar,ResSim - Near Term
1.2874,"1,666.50",Cougar,ResSim - Near Term
1.2907,"1,666.50",Cougar,ResSim - Near Term
1.294,"1,666.50",Cougar,ResSim - Near Term
1.2972,"1,666.50",Cougar,ResSim - Near Term
1.3005,"1,666.40",Cougar,ResSim - Near Term
1.3037,"1,666.10",Cougar,ResSim - Near Term
1.307,"1,665.90",Cougar,ResSim - Near Term
1.3103,"1,665.90",Cougar,ResSim - Near Term
1.3135,"1,665.90",Cougar,ResSim - Near Term
1.3168,"1,665.90",Cougar,ResSim - Near Term
1.32,"1,665.90",Cougar,ResSim - Near Term
1.3233,"1,665.90",Cougar,ResSim - Near Term
1.3266,"1,665.90",Cougar,ResSim - Near Term
1.3298,"1,665.90",Cougar,ResSim - Near Term
1.3331,"1,665.80",Cougar,ResSim - Near Term
1.3363,"1,665.80",Cougar,ResSim - Near Term
1.3396,"1,665.80",Cougar,ResSim - Near Term
1.3429,"1,665.70",Cougar,ResSim - Near Term
1.3461,"1,665.60",Cougar,ResSim - Near Term
1.3494,"1,665.60",Cougar,ResSim - Near Term
1.3526,"1,665.50",Cougar,ResSim - Near Term
1.3559,"1,665.50",Cougar,ResSim - Near Term
1.3591,"1,665.30",Cougar,ResSim - Near Term
1.3624,"1,665.30",Cougar,ResSim - Near Term
1.3657,"1,665.30",Cougar,ResSim - Near Term
1.3689,"1,665.30",Cougar,ResSim - Near Term
1.3722,"1,665.20",Cougar,ResSim - Near Term
1.3754,"1,665.20",Cougar,ResSim - Near Term
1.3787,"1,665.20",Cougar,ResSim - Near Term
1.382,"1,665.20",Cougar,ResSim - Near Term
1.3852,"1,665.20",Cougar,ResSim - Near Term
1.3885,"1,665.20",Cougar,ResSim - Near Term
1.3917,"1,665.20",Cougar,ResSim - Near Term
1.395,"1,665.20",Cougar,ResSim - Near Term
1.3983,"1,665.20",Cougar,ResSim - Near Term
1.4015,"1,665.20",Cougar,ResSim - Near Term
1.4048,"1,665.20",Cougar,ResSim - Near Term
1.408,"1,665.20",Cougar,ResSim - Near Term
1.4113,"1,665.10",Cougar,ResSim - Near Term
1.4146,"1,665.10",Cougar,ResSim - Near Term
1.4178,"1,665.10",Cougar,ResSim - Near Term
1.4211,"1,665.10",Cougar,ResSim - Near Term
1.4243,"1,665.10",Cougar,ResSim - Near Term
1.4276,"1,665.10",Cougar,ResSim - Near Term
1.4309,"1,665.00",Cougar,ResSim - Near Term
1.4341,"1,665.00",Cougar,ResSim - Near Term
1.4374,"1,664.90",Cougar,ResSim - Near Term
1.4406,"1,664.90",Cougar,ResSim - Near Term
1.4439,"1,664.80",Cougar,ResSim - Near Term
1.4471,"1,664.80",Cougar,ResSim - Near Term
1.4504,"1,664.80",Cougar,ResSim - Near Term
1.4537,"1,664.80",Cougar,ResSim - Near Term
1.4569,"1,664.80",Cougar,ResSim - Near Term
1.4602,"1,664.70",Cougar,ResSim - Near Term
1.4634,"1,664.70",Cougar,ResSim - Near Term
1.4667,"1,664.70",Cougar,ResSim - Near Term
1.47,"1,664.70",Cougar,ResSim - Near Term
1.4732,"1,664.70",Cougar,ResSim - Near Term
1.4765,"1,664.60",Cougar,ResSim - Near Term
1.4797,"1,664.60",Cougar,ResSim - Near Term
1.483,"1,664.60",Cougar,ResSim - Near Term
1.4863,"1,664.60",Cougar,ResSim - Near Term
1.4895,"1,664.60",Cougar,ResSim - Near Term
1.4928,"1,664.60",Cougar,ResSim - Near Term
1.496,"1,664.60",Cougar,ResSim - Near Term
1.4993,"1,664.60",Cougar,ResSim - Near Term
1.5026,"1,664.60",Cougar,ResSim - Near Term
1.5058,"1,664.60",Cougar,ResSim - Near Term
1.5091,"1,664.50",Cougar,ResSim - Near Term
1.5123,"1,664.50",Cougar,ResSim - Near Term
1.5156,"1,664.50",Cougar,ResSim - Near Term
1.5189,"1,664.40",Cougar,ResSim - Near Term
1.5221,"1,664.40",Cougar,ResSim - Near Term
1.5254,"1,664.40",Cougar,ResSim - Near Term
1.5286,"1,664.30",Cougar,ResSim - Near Term
1.5319,"1,664.30",Cougar,ResSim - Near Term
1.5352,"1,664.30",Cougar,ResSim - Near Term
1.5384,"1,664.20",Cougar,ResSim - Near Term
1.5417,"1,664.20",Cougar,ResSim - Near Term
1.5449,"1,664.10",Cougar,ResSim - Near Term
1.5482,"1,664.00",Cougar,ResSim - Near Term
1.5514,"1,663.90",Cougar,ResSim - Near Term
1.5547,"1,663.90",Cougar,ResSim - Near Term
1.558,"1,663.90",Cougar,ResSim - Near Term
1.5612,"1,663.90",Cougar,ResSim - Near Term
1.5645,"1,663.90",Cougar,ResSim - Near Term
1.5677,"1,663.90",Cougar,ResSim - Near Term
1.571,"1,663.90",Cougar,ResSim - Near Term
1.5743,"1,663.90",Cougar,ResSim - Near Term
1.5775,"1,663.90",Cougar,ResSim - Near Term
1.5808,"1,663.90",Cougar,ResSim - Near Term
1.584,"1,663.90",Cougar,ResSim - Near Term
1.5873,"1,663.80",Cougar,ResSim - Near Term
1.5906,"1,663.80",Cougar,ResSim - Near Term
1.5938,"1,663.80",Cougar,ResSim - Near Term
1.5971,"1,663.70",Cougar,ResSim - Near Term
1.6003,"1,663.60",Cougar,ResSim - Near Term
1.6036,"1,663.40",Cougar,ResSim - Near Term
1.6069,"1,663.40",Cougar,ResSim - Near Term
1.6101,"1,663.40",Cougar,ResSim - Near Term
1.6134,"1,663.30",Cougar,ResSim - Near Term
1.6166,"1,663.30",Cougar,ResSim - Near Term
1.6199,"1,663.30",Cougar,ResSim - Near Term
1.6232,"1,663.30",Cougar,ResSim - Near Term
1.6264,"1,663.30",Cougar,ResSim - Near Term
1.6297,"1,663.30",Cougar,ResSim - Near Term
1.6329,"1,663.30",Cougar,ResSim - Near Term
1.6362,"1,663.30",Cougar,ResSim - Near Term
1.6395,"1,663.30",Cougar,ResSim - Near Term
1.6427,"1,663.10",Cougar,ResSim - Near Term
1.646,"1,663.00",Cougar,ResSim - Near Term
1.6492,"1,663.00",Cougar,ResSim - Near Term
1.6525,"1,663.00",Cougar,ResSim - Near Term
1.6557,"1,663.00",Cougar,ResSim - Near Term
1.659,"1,663.00",Cougar,ResSim - Near Term
1.6623,"1,663.00",Cougar,ResSim - Near Term
1.6655,"1,663.00",Cougar,ResSim - Near Term
1.6688,"1,663.00",Cougar,ResSim - Near Term
1.672,"1,663.00",Cougar,ResSim - Near Term
1.6753,"1,663.00",Cougar,ResSim - Near Term
1.6786,"1,663.00",Cougar,ResSim - Near Term
1.6818,"1,662.90",Cougar,ResSim - Near Term
1.6851,"1,662.90",Cougar,ResSim - Near Term
1.6883,"1,662.90",Cougar,ResSim - Near Term
1.6916,"1,662.80",Cougar,ResSim - Near Term
1.6949,"1,662.80",Cougar,ResSim - Near Term
1.6981,"1,662.80",Cougar,ResSim - Near Term
1.7014,"1,662.80",Cougar,ResSim - Near Term
1.7046,"1,662.80",Cougar,ResSim - Near Term
1.7079,"1,662.80",Cougar,ResSim - Near Term
1.7112,"1,662.70",Cougar,ResSim - Near Term
1.7144,"1,662.70",Cougar,ResSim - Near Term
1.7177,"1,662.60",Cougar,ResSim - Near Term
1.7209,"1,662.60",Cougar,ResSim - Near Term
1.7242,"1,662.60",Cougar,ResSim - Near Term
1.7275,"1,662.60",Cougar,ResSim - Near Term
1.7307,"1,662.60",Cougar,ResSim - Near Term
1.734,"1,662.60",Cougar,ResSim - Near Term
1.7372,"1,662.60",Cougar,ResSim - Near Term
1.7405,"1,662.60",Cougar,ResSim - Near Term
1.7438,"1,662.60",Cougar,ResSim - Near Term
1.747,"1,662.60",Cougar,ResSim - Near Term
1.7503,"1,662.60",Cougar,ResSim - Near Term
1.7535,"1,662.60",Cougar,ResSim - Near Term
1.7568,"1,662.60",Cougar,ResSim - Near Term
1.76,"1,662.50",Cougar,ResSim - Near Term
1.7633,"1,662.50",Cougar,ResSim - Near Term
1.7666,"1,662.40",Cougar,ResSim - Near Term
1.7698,"1,662.40",Cougar,ResSim - Near Term
1.7731,"1,662.40",Cougar,ResSim - Near Term
1.7763,"1,662.30",Cougar,ResSim - Near Term
1.7796,"1,662.30",Cougar,ResSim - Near Term
1.7829,"1,662.20",Cougar,ResSim - Near Term
1.7861,"1,662.10",Cougar,ResSim - Near Term
1.7894,"1,662.00",Cougar,ResSim - Near Term
1.7926,"1,662.00",Cougar,ResSim - Near Term
1.7959,"1,662.00",Cougar,ResSim - Near Term
1.7992,"1,662.00",Cougar,ResSim - Near Term
1.8024,"1,662.00",Cougar,ResSim - Near Term
1.8057,"1,662.00",Cougar,ResSim - Near Term
1.8089,"1,662.00",Cougar,ResSim - Near Term
1.8122,"1,662.00",Cougar,ResSim - Near Term
1.8155,"1,662.00",Cougar,ResSim - Near Term
1.8187,"1,662.00",Cougar,ResSim - Near Term
1.822,"1,662.00",Cougar,ResSim - Near Term
1.8252,"1,661.90",Cougar,ResSim - Near Term
1.8285,"1,661.90",Cougar,ResSim - Near Term
1.8318,"1,661.80",Cougar,ResSim - Near Term
1.835,"1,661.80",Cougar,ResSim - Near Term
1.8383,"1,661.70",Cougar,ResSim - Near Term
1.8415,"1,661.70",Cougar,ResSim - Near Term
1.8448,"1,661.60",Cougar,ResSim - Near Term
1.848,"1,661.60",Cougar,ResSim - Near Term
1.8513,"1,661.60",Cougar,ResSim - Near Term
